1.65306 0.918367 0
1.71429 0.918367 0
1.77551 0.918367 0
1.83673 0.918367 0
1.89796 0.918367 0
1.95918 0.918367 0
2.02041 0.918367 1
2.08163 0.918367 1
2.14286 0.918367 1
2.20408 0.918367 1
2.26531 0.918367 1
2.32653 0.918367 1
2.38776 0.918367 1
2.44898 0.918367 1
2.5102 0.918367 1
2.57143 0.918367 1
2.63265 0.918367 1
2.69388 0.918367 1
2.7551 0.918367 1
2.81633 0.918367 1
2.87755 0.918367 1
2.93878 0.918367 1
3 0.918367 1

0 0.979592 2
0.0612245 0.979592 2.95469
0.122449 0.979592 2.86736
0.183673 0.979592 2.53167
0.244898 0.979592 2.29463
0.306122 0.979592 2.13902
0.367347 0.979592 1.9943
0.428571 0.979592 1.81605
0.489796 0.979592 1.61556
0.55102 0.979592 1.43099
0.612245 0.979592 1.28644
0.673469 0.979592 1.18424
0.734694 0.979592 1.11621
0.795918 0.979592 1.07286
0.857143 0.979592 1.04678
0.918367 0.979592 1.03328
0.979592 0.979592 1.03257
1.04082 0.979592 0
1.10204 0.979592 0
1.16327 0.979592 0
1.22449 0.979592 0
1.28571 0.979592 0
1.34694 0.979592 0
1.40816 0.979592 0
1.46939 0.979592 0
1.53061 0.979592 0
1.59184 0.979592 0
1.65306 0.979592 0
1.71429 0.979592 0
1.77551 0.979592 0
1.83673 0.979592 0
1.89796 0.979592 0
1.95918 0.979592 0
2.02041 0.979592 1
2.08163 0.979592 1
2.14286 0.979592 1
2.20408 0.979592 1
2.26531 0.979592 1
2.32653 0.979592 1
2.38776 0.979592 1
2.44898 0.979592 1
2.5102 0.979592 1
2.57143 0.979592 1
2.63265 0.979592 1
2.69388 0.979592 1
2.7551 0.979592 1
2.81633 0.979592 1
2.87755 0.979592 1
2.93878 0.979592 1
3 0.979592 1

0 1.04082 0.0777185
0.0612245 1.04082 0.493139
0.122449 1.04082 0.960895
0.183673 1.04082 1.28069
0.244898 1.04082 1.48964
0.306122 1.04082 1.61089
0.367347 1.04082 1.63462
0.428571 1.04082 1.56716
0.489796 1.04082 1.44844
0.55102 1.04082 1.3244
